small_area,precinct,weight
7994438,OLIEVENHOUTBOSCH,1.0
7994138,OLIEVENHOUTBOSCH,1.0
7993934,OLIEVENHOUTBOSCH,1.0
7990894,OLIEVENHOUTBOSCH,1.0
7994507,OLIEVENHOUTBOSCH,1.0
7990716,OLIEVENHOUTBOSCH,1.0
7994513,OLIEVENHOUTBOSCH,1.0
7994368,OLIEVENHOUTBOSCH,1.0
7994290,OLIEVENHOUTBOSCH,1.0
7994441,OLIEVENHOUTBOSCH,1.0
7994417,OLIEVENHOUTBOSCH,1.0
7991547,OLIEVENHOUTBOSCH,1.0
7991429,OLIEVENHOUTBOSCH,1.0
7991676,OLIEVENHOUTBOSCH,1.0
7990498,OLIEVENHOUTBOSCH,0.317347070916
7992861,OLIEVENHOUTBOSCH,0.96046013701
7993537,OLIEVENHOUTBOSCH,1.0
7993210,OLIEVENHOUTBOSCH,0.932541596082
7991983,OLIEVENHOUTBOSCH,1.0
7994464,OLIEVENHOUTBOSCH,1.0
7994064,OLIEVENHOUTBOSCH,1.0
7994493,OLIEVENHOUTBOSCH,1.0
7994410,OLIEVENHOUTBOSCH,1.0
7994491,OLIEVENHOUTBOSCH,1.0
7992203,OLIEVENHOUTBOSCH,0.999224258877
7971041,OLIEVENHOUTBOSCH,0.00418137412038
7971111,OLIEVENHOUTBOSCH,0.000298412653101
7990066,OLIEVENHOUTBOSCH,0.143522669364
7992968,OLIEVENHOUTBOSCH,0.000367792782439
7993237,OLIEVENHOUTBOSCH,3.8610496034e-05
7992336,OLIEVENHOUTBOSCH,0.000360831675424
7990026,OLIEVENHOUTBOSCH,0.0145171008091
7990615,OLIEVENHOUTBOSCH,0.0243054968962
7990699,OLIEVENHOUTBOSCH,0.420896892102
7993080,OLIEVENHOUTBOSCH,0.228647756433
7992699,OLIEVENHOUTBOSCH,1.32603590859e-05
7990157,OLIEVENHOUTBOSCH,1.0
7991215,OLIEVENHOUTBOSCH,0.98796295146
7992232,OLIEVENHOUTBOSCH,0.000405751938524
7993119,OLIEVENHOUTBOSCH,0.879454692143
7994192,OLIEVENHOUTBOSCH,0.0321945979667
7985663,OLIEVENHOUTBOSCH,0.36674299211
7990080,OLIEVENHOUTBOSCH,1.0
7994038,OLIEVENHOUTBOSCH,1.0
7994405,OLIEVENHOUTBOSCH,1.0
7994463,OLIEVENHOUTBOSCH,1.0
7992321,OLIEVENHOUTBOSCH,1.0
7991905,OLIEVENHOUTBOSCH,0.931329152461
7992717,OLIEVENHOUTBOSCH,1.0
7993086,OLIEVENHOUTBOSCH,0.737290286394
7993274,OLIEVENHOUTBOSCH,0.757221004494
7994154,OLIEVENHOUTBOSCH,1.0
7994291,OLIEVENHOUTBOSCH,0.903112076721
7990623,OLIEVENHOUTBOSCH,0.257568777159
7992936,OLIEVENHOUTBOSCH,0.0212139425448
7992958,OLIEVENHOUTBOSCH,0.00675206313156
7990380,OLIEVENHOUTBOSCH,0.00520282376712
7990990,OLIEVENHOUTBOSCH,0.0419113931416
7991451,OLIEVENHOUTBOSCH,0.0476812966626
7991210,OLIEVENHOUTBOSCH,0.295887094072
7991256,OLIEVENHOUTBOSCH,0.192523361393
7994041,OLIEVENHOUTBOSCH,0.992427194036
7994395,OLIEVENHOUTBOSCH,1.0
7990735,OLIEVENHOUTBOSCH,1.0
7991183,OLIEVENHOUTBOSCH,1.0
7990114,OLIEVENHOUTBOSCH,1.0
7990130,OLIEVENHOUTBOSCH,1.0
7990310,OLIEVENHOUTBOSCH,1.0
7993266,OLIEVENHOUTBOSCH,0.999387071601
7994121,OLIEVENHOUTBOSCH,1.0
7994158,OLIEVENHOUTBOSCH,1.0
7994422,OLIEVENHOUTBOSCH,1.0
7994440,OLIEVENHOUTBOSCH,1.0
7990950,OLIEVENHOUTBOSCH,1.0
7980170,OLIEVENHOUTBOSCH,0.0131409243608
7980085,OLIEVENHOUTBOSCH,0.614679394886
7982384,OLIEVENHOUTBOSCH,0.99921519752
7983298,OLIEVENHOUTBOSCH,0.999725136568
7992728,OLIEVENHOUTBOSCH,1.0
7990638,OLIEVENHOUTBOSCH,1.0
7990958,OLIEVENHOUTBOSCH,1.0
7990040,OLIEVENHOUTBOSCH,0.993145264521
7994015,OLIEVENHOUTBOSCH,1.0
7984052,OLIEVENHOUTBOSCH,0.967057821588
7990016,OLIEVENHOUTBOSCH,1.0
7990164,OLIEVENHOUTBOSCH,1.0
7983421,OLIEVENHOUTBOSCH,0.972082110407
7980876,OLIEVENHOUTBOSCH,1.0
7981268,OLIEVENHOUTBOSCH,1.0
7981122,OLIEVENHOUTBOSCH,1.0
7982062,OLIEVENHOUTBOSCH,1.0
7982492,OLIEVENHOUTBOSCH,1.0
7993185,OLIEVENHOUTBOSCH,1.0
7993608,OLIEVENHOUTBOSCH,1.0
7984699,OLIEVENHOUTBOSCH,0.000384628985734
7990216,OLIEVENHOUTBOSCH,0.129119752464
5630146,NOTTINGHAM ROAD,0.378158337923
5630054,NOTTINGHAM ROAD,1.0
5630145,NOTTINGHAM ROAD,0.310134782707
5630057,NOTTINGHAM ROAD,1.0
5630112,NOTTINGHAM ROAD,1.0
5640007,NOTTINGHAM ROAD,0.999050167599
5630144,NOTTINGHAM ROAD,0.110289970652
5640005,NOTTINGHAM ROAD,0.756902610169
5630141,NOTTINGHAM ROAD,0.777954727715
5630003,NOTTINGHAM ROAD,1.0
5630133,NOTTINGHAM ROAD,0.999995646086
5630007,NOTTINGHAM ROAD,8.19024405031e-07
5650009,NOTTINGHAM ROAD,0.147124961203
5650013,NOTTINGHAM ROAD,0.0898875917292
5630139,NOTTINGHAM ROAD,0.729381170411
5630058,NOTTINGHAM ROAD,0.997579082169
5630147,NOTTINGHAM ROAD,0.959257665089
5640042,NOTTINGHAM ROAD,0.000225086412878
7610127,MEYERTON,0.981164920553
7610042,MEYERTON,0.289456638376
7610056,MEYERTON,0.999449635912
7610094,MEYERTON,0.546884838717
7610108,MEYERTON,0.138546316946
7610121,MEYERTON,0.991617984274
7610015,MEYERTON,0.0851394422533
7610077,MEYERTON,0.821262401112
7610012,MEYERTON,0.00154668595017
7620187,MEYERTON,0.0145435177792
7610088,MEYERTON,0.00332860171193
7610081,MEYERTON,0.000124713906502
7600114,MEYERTON,0.255854010224
7610177,MEYERTON,0.999900142588
7610168,MEYERTON,1.0
7610161,MEYERTON,1.0
7610162,MEYERTON,1.0
7610074,MEYERTON,0.994703841994
7610176,MEYERTON,1.0
7610164,MEYERTON,1.0
7610172,MEYERTON,1.0
7610178,MEYERTON,1.0
7610183,MEYERTON,1.0
7610158,MEYERTON,1.0
7610175,MEYERTON,1.0
7610153,MEYERTON,1.0
7610157,MEYERTON,1.0
7610180,MEYERTON,1.0
7610169,MEYERTON,1.0
7610143,MEYERTON,1.0
7610152,MEYERTON,1.0
7610182,MEYERTON,1.0
7610062,MEYERTON,0.997631849259
7610134,MEYERTON,1.0
7610167,MEYERTON,1.0
7610114,MEYERTON,1.0
7610155,MEYERTON,0.999799712343
7610145,MEYERTON,1.0
7610001,MEYERTON,1.0
7610125,MEYERTON,1.0
7610122,MEYERTON,1.0
7610087,MEYERTON,1.0
7610174,MEYERTON,0.994036796416
7610166,MEYERTON,1.0
7610179,MEYERTON,1.0
7610138,MEYERTON,1.0
7610031,MEYERTON,1.0
7610084,MEYERTON,0.992930964128
7610009,MEYERTON,1.0
7610055,MEYERTON,1.0
7610067,MEYERTON,1.0
7610091,MEYERTON,1.0
7610116,MEYERTON,1.0
7610147,MEYERTON,1.0
7610051,MEYERTON,1.0
7610052,MEYERTON,1.0
7610033,MEYERTON,1.0
7610082,MEYERTON,1.0
7610095,MEYERTON,1.0
7610131,MEYERTON,1.0
7610136,MEYERTON,1.0
7610139,MEYERTON,1.0
7610142,MEYERTON,1.0
7610103,MEYERTON,1.0
7610090,MEYERTON,1.0
7610146,MEYERTON,1.0
7610063,MEYERTON,1.0
7610040,MEYERTON,1.0
7610003,MEYERTON,1.0
7610037,MEYERTON,1.0
7610066,MEYERTON,1.0
7610086,MEYERTON,1.0
7610026,MEYERTON,1.0
7610006,MEYERTON,1.0
7610171,MEYERTON,1.0
7610039,MEYERTON,1.0
7610133,MEYERTON,1.0
7610059,MEYERTON,1.0
7610022,MEYERTON,1.0
7610135,MEYERTON,1.0
7610078,MEYERTON,1.0
7610105,MEYERTON,1.0
7610112,MEYERTON,1.0
7610154,MEYERTON,1.0
7610117,MEYERTON,1.0
7610096,MEYERTON,1.0
7610089,MEYERTON,1.0
7610017,MEYERTON,0.304927736864
7610046,MEYERTON,0.000523108311995
7610013,MEYERTON,0.435995403828
7610014,MEYERTON,0.00415313196113
7610024,MEYERTON,0.440216184107
7610047,MEYERTON,0.0122668087961
7610071,MEYERTON,0.78994737161
7610137,MEYERTON,1.00754363401e-05
7610012,KLIPRIVIER,0.331617733473
7610155,KLIPRIVIER,0.00020028765683
7610174,KLIPRIVIER,0.00596320358438
7610084,KLIPRIVIER,0.00034321037314
7610017,KLIPRIVIER,0.695072263136
7610165,KLIPRIVIER,0.831684427566
7610069,KLIPRIVIER,1.0
7973858,KLIPRIVIER,0.97974109487
7610130,KLIPRIVIER,1.0
7610149,KLIPRIVIER,1.0
7610068,KLIPRIVIER,1.0
7610098,KLIPRIVIER,1.0
7610020,KLIPRIVIER,1.0
7610046,KLIPRIVIER,0.999476891688
7970227,KLIPRIVIER,0.504564398456
7610013,KLIPRIVIER,0.564004596172
7610016,KLIPRIVIER,0.999314331716
7973689,KLIPRIVIER,0.00101772293428
7610024,KLIPRIVIER,0.559783815893
7610148,KLIPRIVIER,1.0
7610156,KLIPRIVIER,1.0
7610018,KLIPRIVIER,1.0
7610071,KLIPRIVIER,0.21005262839
7610041,KLIPRIVIER,1.91504963394e-06
7610170,KLIPRIVIER,1.0
7610029,KLIPRIVIER,0.000553928563238
7610028,KLIPRIVIER,1.0
7610043,KLIPRIVIER,1.0
7610173,KLIPRIVIER,1.0
7610110,KLIPRIVIER,1.0
7610075,KLIPRIVIER,1.0
7610137,KLIPRIVIER,0.638757892333
7610023,KLIPRIVIER,0.0212721448291
7610048,KLIPRIVIER,0.930104082467
7610184,KLIPRIVIER,0.915263221413
7980090,KLIPRIVIER,7.94183332092e-05
7985518,KLIPRIVIER,2.5081119258e-05
7600054,THE BARRAGE,0.0799889190427
7600273,THE BARRAGE,0.00101954243179
7600038,THE BARRAGE,0.496664371775
7600069,THE BARRAGE,0.610417925911
7600082,THE BARRAGE,0.0107897730771
7600061,THE BARRAGE,0.256102174274
7600105,THE BARRAGE,1.0
7600032,THE BARRAGE,1.0
7600080,THE BARRAGE,0.995601317458
7600059,THE BARRAGE,1.0
7600058,THE BARRAGE,1.0
7600048,THE BARRAGE,1.0
7600077,THE BARRAGE,0.994498174384
7600019,THE BARRAGE,1.0
7600073,THE BARRAGE,1.0
7600024,THE BARRAGE,1.0
7600023,THE BARRAGE,1.0
7600047,THE BARRAGE,0.999399304508
7600292,THE BARRAGE,0.999158665458
7600107,THE BARRAGE,0.994973534084
7600022,THE BARRAGE,0.00582476336815
7600056,THE BARRAGE,1.0
7600043,THE BARRAGE,1.0
7600132,THE BARRAGE,0.972197012719
7600103,THE BARRAGE,1.0
7600155,THE BARRAGE,0.997098127549
7600025,THE BARRAGE,1.0
7600315,THE BARRAGE,0.213018155032
7600012,THE BARRAGE,0.986978462846
7600030,THE BARRAGE,0.974659057685
7600075,THE BARRAGE,0.915390709835
4780022,THE BARRAGE,0.00116632188766
4780002,THE BARRAGE,0.00969097667896
7600028,THE BARRAGE,0.959139816378
4780012,THE BARRAGE,0.0136409720976
7600015,THE BARRAGE,0.99684505188
7600130,THE BARRAGE,0.998651579132
7600037,THE BARRAGE,1.0
7600065,THE BARRAGE,0.999921973669
7600006,THE BARRAGE,1.0
7600046,THE BARRAGE,0.999907323714
7600004,THE BARRAGE,1.0
7600068,THE BARRAGE,0.998279221559
4770030,THE BARRAGE,0.00192652093466
6760186,THE BARRAGE,4.25778810338e-05
7600282,THE BARRAGE,0.996926136196
7600097,THE BARRAGE,0.997919965441
7600027,THE BARRAGE,1.0
6760015,THE BARRAGE,0.000644055443538
7600708,THE BARRAGE,0.988917588352
7600354,THE BARRAGE,1.0
7600298,THE BARRAGE,0.999964325337
7660075,THE BARRAGE,0.00546339481962
7650010,THE BARRAGE,4.98575720928e-05
5640043,MUDEN,8.64130151787e-06
5640023,MUDEN,0.0140770995546
5640037,MUDEN,0.994186531157
5640036,MUDEN,1.0
5640028,MUDEN,1.0
5760063,MUDEN,0.515552605362
5640044,MUDEN,0.360964572884
5700104,MUDEN,0.000150353714414
5760057,MUDEN,0.269135839509
5760042,MUDEN,0.00219149135919
5760021,MUDEN,0.000309572092267
5760045,MUDEN,0.000408123473211
5760067,MUDEN,4.40692898506e-05
5700111,MUDEN,0.297888872323
5760084,MUDEN,0.0473504706732
5760053,MUDEN,0.029299810358
5760092,MUDEN,0.00746036415432
5760087,MUDEN,0.00580707559902
5770024,MUDEN,0.406050183678
5770135,MUDEN,0.219259854885
5770136,MUDEN,0.225571932905
5770078,MUDEN,1.0
5770092,MUDEN,0.994154750345
5770098,MUDEN,0.999997553593
5770058,MUDEN,1.0
5770079,MUDEN,0.32504072474
5770100,MUDEN,0.062496990591
5770101,MUDEN,1.0
5770125,MUDEN,1.0
5770133,MUDEN,1.0
5770029,MUDEN,0.563618710396
5770127,MUDEN,0.312073310246
5740026,ELANDSLAAGTE,6.77962112956e-09
5140316,ELANDSLAAGTE,0.000910364629965
5140324,ELANDSLAAGTE,0.98990419754
5140336,ELANDSLAAGTE,0.702202756977
5140010,ELANDSLAAGTE,0.933828259775
5140305,ELANDSLAAGTE,1.0
5140138,ELANDSLAAGTE,0.990798828201
5140129,ELANDSLAAGTE,0.0069532418164
5140166,ELANDSLAAGTE,1.0
5140245,ELANDSLAAGTE,0.832456696467
5140353,ELANDSLAAGTE,0.185118103708
5140292,ELANDSLAAGTE,1.0
5140113,ELANDSLAAGTE,0.999976507805
5140282,ELANDSLAAGTE,1.0
5140288,ELANDSLAAGTE,1.0
5140326,ELANDSLAAGTE,1.0
5140315,ELANDSLAAGTE,1.0
5140308,ELANDSLAAGTE,1.0
5140271,ELANDSLAAGTE,1.0
5140328,ELANDSLAAGTE,1.0
5140193,ELANDSLAAGTE,1.0
5140242,ELANDSLAAGTE,1.0
5140089,ELANDSLAAGTE,0.99999957167
5690015,ELANDSLAAGTE,0.493623341782
5140177,ELANDSLAAGTE,0.961436750622
5690137,ELANDSLAAGTE,0.000105557696781
5140051,ELANDSLAAGTE,0.999763504481
5690062,ELANDSLAAGTE,0.000565397504873
5740006,ELANDSLAAGTE,0.00904830727423
5740047,ELANDSLAAGTE,0.000143173999704
5740054,ELANDSLAAGTE,0.000253478966097
5140136,ELANDSLAAGTE,0.488385075704
5140243,ELANDSLAAGTE,0.491618450899
5140016,ELANDSLAAGTE,0.149191362602
5690095,ELANDSLAAGTE,0.000377694125833
4730010,ELANDSLAAGTE,0.00017060882303
5140132,ELANDSLAAGTE,1.0
5140011,ELANDSLAAGTE,0.999301015478
5140014,ELANDSLAAGTE,0.43788889128
5140056,ELANDSLAAGTE,0.9992751486
5140106,ELANDSLAAGTE,0.208965052337
5140312,ELANDSLAAGTE,0.999923966603
5140060,ELANDSLAAGTE,0.000310149315504
5140198,ELANDSLAAGTE,0.00629212922285
5140165,ELANDSLAAGTE,0.908388471535
5140205,ELANDSLAAGTE,0.000671720454831
5140286,ELANDSLAAGTE,0.992664526486
5140327,ELANDSLAAGTE,0.961630664468
5260151,ELANDSLAAGTE,2.59654571253e-06
5260152,ELANDSLAAGTE,2.04824040515e-06
5140191,ELANDSLAAGTE,1.0
5140103,ELANDSLAAGTE,0.992440768961
5140283,ELANDSLAAGTE,1.0
5140246,ELANDSLAAGTE,1.0
5140361,ELANDSLAAGTE,0.191257959783
5140294,ELANDSLAAGTE,0.0189180307792
5140153,ELANDSLAAGTE,0.0267330214826
5640007,MOOI RIVER,0.000949832400918
5640005,MOOI RIVER,0.243097389831
5630141,MOOI RIVER,0.0519232527859
5640010,MOOI RIVER,1.0
5640013,MOOI RIVER,1.0
5640015,MOOI RIVER,1.0
5640017,MOOI RIVER,1.0
5640032,MOOI RIVER,1.0
5640034,MOOI RIVER,1.0
5640025,MOOI RIVER,1.0
5640029,MOOI RIVER,1.0
5640006,MOOI RIVER,1.0
5640027,MOOI RIVER,1.0
5640022,MOOI RIVER,1.0
5640020,MOOI RIVER,1.0
5640033,MOOI RIVER,1.0
5640024,MOOI RIVER,1.0
5640021,MOOI RIVER,1.0
5640026,MOOI RIVER,1.0
5640031,MOOI RIVER,1.0
5640018,MOOI RIVER,1.0
5640012,MOOI RIVER,1.0
5640019,MOOI RIVER,1.0
5640014,MOOI RIVER,1.0
5640038,MOOI RIVER,1.0
5640008,MOOI RIVER,1.0
5640003,MOOI RIVER,1.0
5640009,MOOI RIVER,1.0
5640011,MOOI RIVER,1.0
5640016,MOOI RIVER,1.0
5640004,MOOI RIVER,1.0
5640041,MOOI RIVER,0.423218528646
5640043,MOOI RIVER,0.347458589694
5640023,MOOI RIVER,0.985922900445
5640037,MOOI RIVER,0.00581346884332
5640030,MOOI RIVER,0.778357182667
5640044,MOOI RIVER,0.590436110783
5700111,MOOI RIVER,2.31871753693e-05
5770029,MOOI RIVER,0.436381289604
5770127,MOOI RIVER,0.00327191951051
5630058,MOOI RIVER,0.000329552013697
5630147,MOOI RIVER,0.0407423349108
5640002,MOOI RIVER,0.999994088722
5640001,MOOI RIVER,0.439088422267
5640039,MOOI RIVER,1.0
5640035,MOOI RIVER,1.0
5640042,MOOI RIVER,0.999401606373
5730004,MOOI RIVER,0.820311638093
5700014,MOOI RIVER,0.167550286028
5730015,MOOI RIVER,1.0
5710001,EMATSHENI,0.260428292305
5710014,EMATSHENI,0.0401568949099
5710136,EMATSHENI,1.0
5710143,EMATSHENI,1.0
5710023,EMATSHENI,1.0
5710004,EMATSHENI,0.998794062299
5710039,EMATSHENI,1.0
5710068,EMATSHENI,1.0
5710056,EMATSHENI,1.0
5710002,EMATSHENI,1.0
5710017,EMATSHENI,1.0
5710011,EMATSHENI,0.994724403904
5710018,EMATSHENI,0.171755093854
5710104,EMATSHENI,1.0
5710008,EMATSHENI,0.999716192596
5710070,EMATSHENI,0.0264874393914
5710009,EMATSHENI,0.261610096647
5710107,EMATSHENI,0.939400450807
5710140,EMATSHENI,1.0
5710144,EMATSHENI,1.0
5710134,EMATSHENI,1.0
5710077,EMATSHENI,1.0
5710084,EMATSHENI,1.0
5710064,EMATSHENI,0.959929148967
5710100,EMATSHENI,1.0
5710080,EMATSHENI,0.975018833396
5710094,EMATSHENI,0.0703171878995
5710046,EMATSHENI,1.0
5710043,EMATSHENI,1.0
5710101,EMATSHENI,1.0
5710105,EMATSHENI,1.0
5710073,EMATSHENI,1.0
5710057,EMATSHENI,1.0
5710118,EMATSHENI,1.0
5710076,EMATSHENI,1.0
5710123,EMATSHENI,0.995889657117
5710051,EMATSHENI,1.0
5710119,EMATSHENI,0.973772397452
5710050,EMATSHENI,1.0
5710159,EMATSHENI,0.999764734473
5710065,EMATSHENI,1.0
5710072,EMATSHENI,1.0
5710139,EMATSHENI,1.0
5710025,EMATSHENI,0.000147854492127
5710031,EMATSHENI,1.0
5710156,EMATSHENI,1.0
5710127,EMATSHENI,1.0
5710062,EMATSHENI,0.997311484328
5710085,EMATSHENI,0.987467316778
5710129,EMATSHENI,1.0
5710131,EMATSHENI,1.0
5710141,EMATSHENI,1.0
5710142,EMATSHENI,1.0
5710016,UPPER TUGELA,0.000107764942881
5710001,UPPER TUGELA,0.721187869898
5710007,UPPER TUGELA,1.0
5710181,UPPER TUGELA,0.712633135698
5710135,UPPER TUGELA,0.948283123785
5710180,UPPER TUGELA,1.0
5710003,UPPER TUGELA,0.786324250643
5710090,UPPER TUGELA,0.00448643618349
5710008,UPPER TUGELA,0.000265061651832
5710079,UPPER TUGELA,1.0
5710070,UPPER TUGELA,0.964111621889
5710148,UPPER TUGELA,1.0
5710009,UPPER TUGELA,0.738389903353
5710066,UPPER TUGELA,1.0
5710146,UPPER TUGELA,0.94809894399
5710099,UPPER TUGELA,1.0
5710102,UPPER TUGELA,0.959643784428
5710112,UPPER TUGELA,0.045700048998
5710086,UPPER TUGELA,0.0480060121252
5710041,UPPER TUGELA,0.0357753319963
5710035,UPPER TUGELA,0.129895228636
5710107,UPPER TUGELA,0.0605995491927
5710132,UPPER TUGELA,0.996810498289
5710147,UPPER TUGELA,0.983847560088
5710110,UPPER TUGELA,1.0
5710149,UPPER TUGELA,1.0
5710052,UPPER TUGELA,1.0
5710154,UPPER TUGELA,0.984970099911
5710155,UPPER TUGELA,0.99806714749
5710121,UPPER TUGELA,1.0
5710138,UPPER TUGELA,1.0
5710113,UPPER TUGELA,1.0
5710103,UPPER TUGELA,1.0
5710150,UPPER TUGELA,1.0
5710040,UPPER TUGELA,1.0
5710122,UPPER TUGELA,1.0
5710089,UPPER TUGELA,1.0
5710063,UPPER TUGELA,1.0
5710029,UPPER TUGELA,0.997977104126
5710137,UPPER TUGELA,1.0
5710081,UPPER TUGELA,1.0
5710069,UPPER TUGELA,1.0
5710074,UPPER TUGELA,1.0
5710167,UPPER TUGELA,1.0
5710095,UPPER TUGELA,1.0
5710145,UPPER TUGELA,1.0
5710098,UPPER TUGELA,0.999007399369
5710183,UPPER TUGELA,0.00854726915391
5710080,UPPER TUGELA,3.82419051035e-05
5710094,UPPER TUGELA,0.0055584350699
5700017,WINTERTON,1.53537635271e-05
5730131,WINTERTON,0.161448511533
5710028,WINTERTON,1.0
5730101,WINTERTON,0.000782627018581
5710059,WINTERTON,1.0
5730061,WINTERTON,0.00118763768016
5710013,WINTERTON,1.0
5730031,WINTERTON,0.0161866182706
5710016,WINTERTON,0.38238792297
5710032,WINTERTON,0.99998894928
5710010,WINTERTON,0.000813238725919
5710179,WINTERTON,0.591480870631
5710045,WINTERTON,0.82957079562
5710178,WINTERTON,0.00162565565841
5710182,WINTERTON,0.0100338809189
5710012,WINTERTON,1.0
5710172,WINTERTON,1.0
5710075,WINTERTON,0.999767490434
5710125,WINTERTON,1.0
5710114,WINTERTON,0.999999902914
5730134,WINTERTON,0.000196968811479
5730136,WINTERTON,0.000991394249915
5730060,WINTERTON,0.00682235049
5730050,WINTERTON,1.0
5710027,WINTERTON,0.291082087568
5730033,WINTERTON,0.00303707448231
5730045,WINTERTON,0.00249160193439
5730081,WINTERTON,0.00838012907374
5730116,WINTERTON,0.000115762855839
5730128,WINTERTON,0.00358115694476
5730133,WINTERTON,0.00576890091559
5710005,WINTERTON,0.24445459548
5710185,WINTERTON,0.815267026848
5140018,WINTERTON,0.0019313917656
5710109,WINTERTON,1.14020275637e-05
5710117,WINTERTON,0.239499488181
5710169,WINTERTON,0.0341445155006
5710026,WINTERTON,1.0
5710024,WINTERTON,1.0
5710036,WINTERTON,1.0
5710038,WINTERTON,1.0
5710053,WINTERTON,1.0
5710054,WINTERTON,1.0
5710108,WINTERTON,1.0
5710124,WINTERTON,1.0
5710133,WINTERTON,1.0
5710157,WINTERTON,1.0
5710173,WINTERTON,2.14024740639e-05
5710171,WINTERTON,0.00034778304074
5140008,WINTERTON,0.00118668652213
1990919,GRASSY PARK,0.832141462111
1991272,GRASSY PARK,0.87292188453
1994048,GRASSY PARK,1.0
1992431,GRASSY PARK,1.0
1993991,GRASSY PARK,1.0
1993331,GRASSY PARK,1.0
1993152,GRASSY PARK,0.956898121512
1992199,GRASSY PARK,1.0
1994509,GRASSY PARK,1.0
1994520,GRASSY PARK,1.0
1994530,GRASSY PARK,0.961774398878
1993664,GRASSY PARK,1.0
1995237,GRASSY PARK,0.971720089453
1995291,GRASSY PARK,0.961287874689
1993864,GRASSY PARK,0.922943229585
1994093,GRASSY PARK,0.961373081101
1992742,GRASSY PARK,1.0
1991906,GRASSY PARK,0.965520816842
1992737,GRASSY PARK,1.0
1995111,GRASSY PARK,0.945144222979
1992152,GRASSY PARK,1.0
1992826,GRASSY PARK,1.0
1995011,GRASSY PARK,1.0
1990330,GRASSY PARK,0.00282037161227
1992255,GRASSY PARK,1.0
1995059,GRASSY PARK,0.00847483772755
1990242,GRASSY PARK,0.0498615918049
1993229,GRASSY PARK,1.0
1994235,GRASSY PARK,1.0
1994276,GRASSY PARK,1.0
1994599,GRASSY PARK,1.0
1995135,GRASSY PARK,1.0
1992535,GRASSY PARK,0.000105375360525
1990099,GRASSY PARK,0.989917337839
1992636,GRASSY PARK,0.0162415187358
1992169,GRASSY PARK,1.0
1991656,GRASSY PARK,0.994806896969
1995184,GRASSY PARK,0.989474828268
1995077,GRASSY PARK,0.958415548462
1995188,GRASSY PARK,0.975773445129
1992203,GRASSY PARK,1.0
1992228,GRASSY PARK,1.0
1994760,GRASSY PARK,1.0
1995161,GRASSY PARK,1.0
1992647,GRASSY PARK,0.999442542545
1990165,GRASSY PARK,0.9989560748
1995223,GRASSY PARK,1.0
1993762,GRASSY PARK,1.0
1995189,GRASSY PARK,1.0
1993618,GRASSY PARK,0.96191129171
1994527,GRASSY PARK,1.0
1993153,GRASSY PARK,1.0
1994813,GRASSY PARK,1.0
1993554,GRASSY PARK,1.0
1994933,GRASSY PARK,1.0
1990032,GRASSY PARK,1.0
1990721,GRASSY PARK,0.000484925110758
1994154,GRASSY PARK,1.0
1993807,GRASSY PARK,0.992899634396
1992694,GRASSY PARK,1.0
1994059,GRASSY PARK,1.0
1993509,GRASSY PARK,0.995188260032
1992252,GRASSY PARK,1.0
1992773,GRASSY PARK,1.0
1991677,GRASSY PARK,0.00219007051593
1993735,GRASSY PARK,1.0
1993799,GRASSY PARK,1.0
1994800,GRASSY PARK,1.0
1991961,GRASSY PARK,0.000419827933381
1991307,GRASSY PARK,0.0333524901047
1995153,GRASSY PARK,0.00304080145198
1990729,GRASSY PARK,1.0
1992198,GRASSY PARK,1.0
1993068,GRASSY PARK,0.920900607929
1993361,GRASSY PARK,0.993673947952
1992423,GRASSY PARK,0.920775806416
1993989,GRASSY PARK,0.95951385396
1994197,GRASSY PARK,1.0
1993648,GRASSY PARK,1.0
1995290,GRASSY PARK,0.980986988075
1992702,GRASSY PARK,1.0
1993670,GRASSY PARK,1.0
1994437,GRASSY PARK,1.0
1993793,GRASSY PARK,1.0
1990465,GRASSY PARK,1.0
1991865,GRASSY PARK,1.0
1993422,GRASSY PARK,1.0
1990327,GRASSY PARK,1.0
1990119,GRASSY PARK,0.893296596452
1993801,GRASSY PARK,1.0
1992452,GRASSY PARK,1.0
1995145,GRASSY PARK,1.0
1994725,GRASSY PARK,1.0
1994683,GRASSY PARK,1.0
1992580,GRASSY PARK,1.0
1993549,GRASSY PARK,1.0
1994811,GRASSY PARK,1.0
1992134,GRASSY PARK,1.0
1994019,GRASSY PARK,1.0
1992877,GRASSY PARK,1.0
1993610,GRASSY PARK,1.0
1994660,GRASSY PARK,1.0
1992053,GRASSY PARK,1.0
1993751,GRASSY PARK,1.0
1994697,GRASSY PARK,1.0
1994043,GRASSY PARK,1.0
1993519,GRASSY PARK,1.0
1993945,GRASSY PARK,1.0
1994808,GRASSY PARK,1.0
1993523,GRASSY PARK,1.0
1990900,GRASSY PARK,1.0
1993534,GRASSY PARK,1.0
1992924,GRASSY PARK,1.0
1993930,GRASSY PARK,1.0
1993223,GRASSY PARK,1.0
1992710,GRASSY PARK,1.0
1991868,GRASSY PARK,1.0
1994238,GRASSY PARK,1.0
1993118,GRASSY PARK,0.735414583326
9620037,HAENERTSBURG,0.999773859839
9760031,HAENERTSBURG,0.668731578826
9620061,HAENERTSBURG,0.392911014268
9760002,HAENERTSBURG,0.999752213229
9760026,HAENERTSBURG,0.258627963666
9740016,HAENERTSBURG,8.06445242024e-05
